*;19:08:35;.ASHR150904P30;15;1.88;PHLX;1.70x2.75;.00;0.00%;.00;
*;19:08:25;AUG4 15 30 C;2;2.40;BATS;2.10x2.45;1.00;--;34.87;
*;19:08:25;OCT 15 42 P;280;12.60;NYSE;12.60x13.20;-.50;153.04%;34.87;
*;19:08:25;DEC 15 30 P;3;4.50;NYSE;4.50x4.70;-.28;95.04%;34.87;
*;19:08:25;DEC 15 42 P;183;13.80;NYSE;13.80x14.30;-.46;121.19%;34.87;
*;19:08:25;JAN 16 30 P;15;4.90;CBOE;4.70x5.10;-.28;91.24%;34.87;
*;19:08:24;DEC 15 30 C;15;3.73;PHLX;3.50x3.80;1.00;--;34.87;Spread
*;19:08:24;DEC 15 30 C;15;3.80;BATS;3.40x3.90;1.00;--;34.87;
*;19:08:24;JAN 16 30 C;15;3.84;PHLX;3.70x3.90;1.00;--;34.87;Spread
*;19:08:24;JAN 16 30 C;15;3.80;CBOE;3.70x3.80;1.00;--;34.87;
*;19:07:54;SEP 15 31 C;1;2.30;BATS;2.15x2.35;1.00;--;34.87;
*;19:07:54;SEP 15 31 C;1;2.30;BATS;2.10x2.35;1.00;--;34.87;
*;19:07:54;SEP 15 31 C;21;2.30;NYSE;2.10x2.30;1.00;--;34.87;
*;19:07:54;SEP 15 31 C;45;2.30;NYSE;2.10x2.30;1.00;--;34.87;
*;19:07:54;SEP 15 31 C;200;2.30;NYSE;2.10x2.30;1.00;--;34.87;
*;19:07:45;OCT 15 33 C;17;1.95;NYSE;1.95x2.00;1.00;0.00%;34.87;
*;19:07:41;SEP 15 37 P;47;7.47;CBOE;7.00x7.90;-.46;172.69%;34.87;Spread
*;19:07:41;SEP 15 37 P;13;7.46;CBOE;7.00x7.90;-.46;172.41%;34.87;Spread
*;19:07:41;OCT 15 37 P;47;8.14;CBOE;7.70x8.60;-.44;132.62%;34.87;Spread
*;19:07:41;OCT 15 37 P;13;8.15;CBOE;7.70x8.60;-.44;132.81%;34.87;Spread
*;19:07:37;SEP 15 30 C;4;2.85;BATS;2.60x2.90;1.00;--;34.87;
*;19:07:37;SEP 15 30 C;10;2.85;NYSE;2.60x2.85;1.00;--;34.87;
*;19:07:37;SEP 15 30 C;10;2.85;PHLX;2.60x2.85;1.00;--;34.87;
*;19:07:37;SEP 15 30 C;6;2.85;BOX;2.60x2.85;1.00;--;34.87;
*;19:07:25;DEC 15 40 C;10;.90;NYSE;.70x.90;.27;30.93%;34.87;
*;19:07:14;SEP 15 33 C;21;1.45;NYSE;1.30x1.45;1.00;--;34.87;
*;19:07:14;SEP 15 33 C;165;1.45;NYSE;1.30x1.45;1.00;--;34.87;
*;19:07:14;SEP 15 34 C;21;1.15;NYSE;1.05x1.15;.77;14.95%;34.87;
*;19:07:14;SEP 15 34 C;85;1.15;NYSE;1.05x1.15;.77;14.95%;34.87;
*;19:07:14;SEP 15 34 C;40;1.15;NYSE;1.05x1.15;.77;14.95%;34.87;
*;19:06:59;OCT 15 42 P;40;12.60;NYSE;12.60x13.20;-.50;153.04%;34.87;
*;19:06:41;SEP 15 27 P;12;1.35;BEST;1.35x1.40;-.18;130.75%;34.87;
*;19:06:24;SEP 15 36 C;1;.70;BEST;.60x.80;.37;30.94%;34.87;
*;19:06:10;SEP 15 35 C;3;1.00;PHLX;.80x1.00;.51;27.93%;34.87;
*;19:06:10;SEP 15 35 C;3;1.00;PHLX;.80x1.00;.51;27.93%;34.87;
*;19:05:58;OCT 15 42 P;40;12.60;NYSE;12.60x13.20;-.50;153.04%;34.87;
*;19:05:37;SEP 15 24 P;3;.60;BEST;.15x.60;-.10;126.24%;34.87;
*;19:05:31;SEP 15 45 P;500;14.80;ISE;14.70x15.20;-.55;220.54%;34.87;
*;19:03:49;SEP 15 33 P;1;4.20;NYSE;4.20x4.50;-.37;145.67%;34.87;
*;19:03:41;DEC 15 43 C;1;.53;BEST;.20x.80;.17;32.99%;34.87;
*;19:03:30;DEC 15 37 P;8;9.40;BEST;9.20x9.80;-.41;107.93%;34.87;
*;19:03:26;SEP 15 25 P;10;.78;BEST;.35x.90;-.12;126.21%;34.87;
*;19:03:26;SEP 15 25 P;10;.78;BEST;.35x.90;-.12;126.21%;34.87;
*;19:02:57;.ASHR150904C32.5;20;1.40;NYSE;1.25x1.40;.00;0.00%;.00;
*;19:02:47;SEP 15 34 C;1;1.10;NYSE;1.05x1.15;.80;13.09%;34.87;Spread
*;19:02:47;SEP 15 34 C;1;1.11;C2;1.05x1.15;.79;13.47%;34.87;Spread
*;19:02:47;SEP 15 40 C;1;.30;NYSE;.25x.35;.15;46.14%;34.87;Spread
*;19:02:47;SEP 15 40 C;1;.31;C2;.25x.35;.15;46.62%;34.87;Spread
*;19:02:39;DEC 15 30 P;12;4.60;CBOE;4.50x4.80;-.28;96.54%;34.87;
*;19:02:14;AUG4 15 20 P;60;.10;BEST;.00x.10;-.02;287.99%;34.87;
*;19:02:14;AUG4 15 20 P;37;.10;BEST;.00x.10;-.02;287.99%;34.87;
*;19:02:14;AUG4 15 20 P;55;.10;BEST;.00x.10;-.02;287.99%;34.87;
*;19:02:14;AUG4 15 20 P;30;.10;NYSE;.00x.10;-.02;287.99%;34.87;
*;19:02:14;AUG4 15 20 P;9;.10;NYSE;.00x.10;-.02;287.99%;34.87;
*;19:02:14;AUG4 15 20 P;26;.10;NYSE;.00x.10;-.02;287.99%;34.87;
*;19:01:43;DEC 15 37 P;5;9.50;BEST;9.50x9.80;-.41;109.25%;34.87;
*;19:00:37;AUG4 15 29.5 C;5;2.50;BEST;2.40x2.50;1.00;--;34.87;
*;19:00:02;SEP 15 45 P;500;14.85;ISE;14.70x15.20;-.55;221.97%;34.87;
*;18:58:53;.ASHR151002C30;1;2.99;BEST;2.70x3.20;.00;0.00%;.00;
*;18:58:53;.ASHR151002C30;1;2.99;BEST;2.70x3.20;.00;0.00%;.00;
*;18:58:36;OCT 15 36 P;10;7.20;PHLX;7.00x7.90;-.42;126.52%;34.87;
*;18:58:28;SEP 15 34 C;40;1.15;NYSE;1.05x1.15;.77;14.95%;34.87;
*;18:58:00;SEP 15 30 C;10;2.72;CBOE;2.60x2.90;1.00;--;34.87;Spread
*;18:58:00;SEP 15 35 C;10;.92;CBOE;.80x1.00;.51;25.74%;34.87;Spread
*;18:57:57;SEP 15 34 C;3;1.15;PHLX;1.05x1.15;.77;14.95%;34.87;
*;18:57:55;SEP 15 30 C;10;2.72;CBOE;2.60x2.90;1.00;--;34.87;Spread
*;18:57:55;SEP 15 35 C;10;.92;CBOE;.80x1.00;.51;25.74%;34.87;Spread
*;18:57:51;SEP 15 30 C;10;2.71;PHLX;2.60x2.90;1.00;--;34.87;Spread
*;18:57:51;SEP 15 35 C;10;.91;PHLX;.80x1.00;.51;25.46%;34.87;Spread
*;18:57:46;JAN 16 35 P;66;8.50;PHLX;8.00x8.60;-.37;101.75%;34.87;
*;18:57:45;SEP 15 30 C;10;2.71;PHLX;2.60x2.90;1.00;--;34.87;Spread
*;18:57:45;SEP 15 35 C;10;.91;PHLX;.80x1.00;.51;25.46%;34.87;Spread
*;18:57:41;SEP 15 40 P;5;10.03;PHLX;9.80x10.30;-.51;188.44%;34.87;
*;18:57:31;SEP 15 30 C;10;2.72;PHLX;2.55x2.90;1.00;--;34.87;Spread
*;18:57:31;SEP 15 35 C;10;.90;PHLX;.80x1.00;.51;25.19%;34.87;Spread
*;18:57:24;SEP 15 30 C;10;2.77;CBOE;2.55x2.90;1.00;--;34.87;Spread
*;18:57:24;SEP 15 35 C;10;.87;CBOE;.80x1.00;.51;24.36%;34.87;Spread
*;18:57:18;SEP 15 30 C;10;2.79;PHLX;2.55x2.90;1.00;--;34.87;Spread
*;18:57:18;SEP 15 35 C;10;.89;PHLX;.80x1.00;.51;24.91%;34.87;Spread
*;18:57:14;OCT 15 30 C;5;3.10;PHLX;3.10x3.30;1.00;--;34.87;
*;18:57:14;OCT 15 30 C;3;3.10;PHLX;3.10x3.30;1.00;--;34.87;
*;18:57:13;SEP 15 30 C;10;2.77;CBOE;2.55x2.90;1.00;--;34.87;Spread
*;18:57:13;SEP 15 35 C;10;.87;CBOE;.80x1.00;.51;24.36%;34.87;Spread
*;18:57:04;AUG4 15 31 C;1;1.73;CBOE;1.65x1.85;1.00;--;34.87;Spread
*;18:56:50;SEP 15 33 C;40;1.45;NYSE;1.30x1.45;1.00;--;34.87;
*;18:56:39;AUG4 15 27.5 P;1;.80;NYSE;.70x.80;-.15;250.53%;34.87;
*;18:56:26;SEP 15 34 C;40;1.15;NYSE;1.00x1.15;.77;14.95%;34.87;
*;18:56:14;.ASHR150904C30;1;2.65;BEST;2.65x2.70;.00;0.00%;.00;
*;18:56:03;DEC 15 30 C;1;3.67;PHLX;3.40x3.90;1.00;--;34.87;
*;18:55:59;.ASHR150904C33;3;1.20;PHLX;1.20x1.35;.00;0.00%;.00;
*;18:55:44;SEP 15 35 P;50;5.67;BEST;5.40x6.30;-.42;156.37%;34.87;
*;18:54:42;AUG4 15 33 C;1;.98;PHLX;.80x1.05;1.00;--;34.87;
*;18:54:40;SEP 15 34 C;40;1.15;NYSE;1.00x1.15;.77;14.95%;34.87;
*;18:54:38;SEP 15 33 C;40;1.45;NYSE;1.30x1.45;1.00;--;34.87;
*;18:54:13;SEP 15 41 P;125;10.90;CBOE;10.90x11.10;-.52;193.18%;34.87;
*;18:54:13;SEP 15 41 P;125;10.90;AMEX;10.60x10.90;-.52;193.18%;34.87;
*;18:54:13;SEP 15 41 P;125;10.90;ISE;10.60x10.90;-.52;193.18%;34.87;
*;18:54:13;SEP 15 41 P;125;10.90;PHLX;10.60x10.90;-.52;193.18%;34.87;
*;18:54:13;SEP 15 41 P;125;10.90;BATS;10.60x10.90;-.52;193.18%;34.87;
*;18:53:34;DEC 15 30 P;10;4.60;BATS;4.50x4.80;-.28;96.54%;34.87;
*;18:53:23;SEP 15 37 P;6;7.43;CBOE;6.90x7.90;-.46;171.58%;34.87;Spread
*;18:53:23;OCT 15 37 P;6;8.13;CBOE;7.70x8.60;-.44;132.43%;34.87;Spread
*;18:52:52;AUG4 15 36 P;10;5.85;CBOE;5.30x6.50;-.46;359.14%;34.87;Spread
*;18:52:52;OCT 15 34 P;10;5.94;CBOE;5.40x6.40;-.38;124.92%;34.87;Spread
*;18:52:51;DEC 15 26 P;25;2.70;PHLX;2.60x3.10;-.20;93.56%;34.87;
*;18:52:51;DEC 15 26 P;3;2.70;PHLX;2.70x3.10;-.20;93.56%;34.87;
*;18:52:51;DEC 15 26 P;32;2.70;PHLX;2.70x3.10;-.20;93.56%;34.87;
*;18:52:41;SEP4 15 43.5 P;450;13.70;ISE;13.40x14.00;-.53;195.84%;34.87;
*;18:52:29;SEP 15 26 P;2;1.19;CBOE;1.00x1.20;-.16;135.43%;34.87;Spread
*;18:52:29;SEP 15 34 C;2;1.15;CBOE;1.00x1.15;.77;14.95%;34.87;Spread
*;18:52:25;AUG4 15 36 P;20;5.88;CBOE;5.30x6.50;-.46;361.22%;34.87;Spread
*;18:52:25;OCT 15 34 P;20;5.91;CBOE;5.40x6.40;-.38;124.32%;34.87;Spread
*;18:52:22;DEC 15 44 P;7;15.55;CBOE;14.90x16.50;-.48;125.23%;34.87;
*;18:52:19;JAN 16 30 C;32;3.60;CBOE;3.60x4.00;1.00;--;34.87;
*;18:52:16;OCT 15 30 C;32;3.00;CBOE;3.00x3.30;1.00;--;34.87;
*;18:52:00;AUG4 15 36 P;20;5.88;CBOE;5.30x6.50;-.46;361.22%;34.87;Spread
*;18:52:00;OCT 15 34 P;20;5.91;CBOE;5.40x6.40;-.38;124.32%;34.87;Spread
*;18:51:39;AUG4 15 36 P;10;5.88;CBOE;5.30x6.50;-.46;361.22%;34.87;Spread
*;18:51:39;OCT 15 34 P;10;5.91;CBOE;5.40x6.40;-.38;124.32%;34.87;Spread
*;18:51:30;OCT 15 43 P;8;13.62;CBOE;13.20x14.30;-.51;158.79%;34.87;
*;18:50:55;AUG4 15 39 P;10;8.64;CBOE;8.10x9.80;-.51;418.52%;34.87;Spread
*;18:50:55;OCT 15 39 P;10;9.98;CBOE;9.50x10.20;-.47;142.80%;34.87;Spread
*;18:50:01;SEP 15 30 C;10;2.72;CBOE;2.55x2.90;1.00;--;34.87;
*;18:49:15;SEP 15 45 P;500;14.85;ISE;14.70x15.20;-.55;221.97%;34.87;
*;18:49:14;AUG4 15 27.5 P;10;.80;NYSE;.65x.80;-.15;250.53%;34.87;
*;18:48:56;OCT 15 34 C;21;1.50;NYSE;1.20x1.50;.70;16.56%;34.87;
*;18:48:56;OCT 15 34 C;67;1.50;NYSE;1.20x1.50;.70;16.56%;34.87;
*;18:48:49;SEP 15 34 C;1;1.09;CBOE;1.00x1.15;.81;12.69%;34.87;Spread
*;18:48:49;SEP 15 38 C;1;.43;CBOE;.40x.50;.22;38.88%;34.87;Spread
*;18:48:46;OCT 15 34 C;89;1.50;NYSE;1.20x1.50;.70;16.56%;34.87;
*;18:48:31;AUG4 15 32.5 C;5;1.10;BEST;1.00x1.10;1.00;--;34.87;
*;18:48:25;OCT 15 34 C;89;1.50;NYSE;1.20x1.50;.70;16.56%;34.87;
*;18:48:23;SEP 15 27 P;21;1.35;BEST;1.35x1.40;-.18;130.75%;34.87;
*;18:48:23;OCT 15 40 C;3;.61;CBOE;.40x.70;.22;40.03%;34.87;Spread
*;18:48:23;OCT 15 46 C;3;.31;CBOE;.00x1.00;.10;52.04%;34.87;Spread
*;18:48:22;SEP 15 27 P;1;1.35;BEST;1.35x1.40;-.18;130.75%;34.87;
*;18:48:22;SEP 15 27 P;1;1.32;CBOE;1.35x1.40;-.18;130.75%;34.87;Spread
*;18:48:22;SEP 15 35 C;1;.83;CBOE;.80x.95;.51;23.26%;34.87;Spread
*;18:48:22;SEP 15 35 C;1;.85;BATS;.80x.95;.51;23.81%;34.87;
*;18:48:21;AUG4 15 31 C;4;1.72;CBOE;1.60x1.75;1.00;--;34.87;
*;18:48:13;SEP 15 30 C;15;2.67;PHLX;2.55x2.90;1.00;--;34.87;
*;18:48:05;OCT 15 30 P;150;3.30;CBOE;2.95x3.40;-.28;111.97%;34.87;
*;18:48:01;AUG4 15 31 C;10;1.65;PHLX;1.60x1.75;1.00;--;34.87;
*;18:47:56;SEP 15 31 C;2;2.20;BOX;2.20x2.30;1.00;--;34.87;
*;18:47:56;SEP 15 31 C;1;2.20;BATS;2.20x2.30;1.00;--;34.87;
*;18:47:56;JAN 16 40 C;20;1.00;NYSE;1.00x1.15;.28;28.78%;34.87;
*;18:47:46;DEC 15 30 P;10;4.60;NYSE;4.50x4.60;-.28;96.54%;34.87;
*;18:47:45;AUG4 15 30 C;13;2.15;NYSE;2.10x2.15;1.00;--;34.87;
*;18:47:45;AUG4 15 30 C;18;2.15;BATS;2.10x2.15;1.00;--;34.87;
*;18:47:45;AUG4 15 30 C;7;2.15;BATS;2.10x2.15;1.00;--;34.87;
*;18:47:45;AUG4 15 30 C;5;2.15;BATS;2.10x2.15;1.00;--;34.87;
*;18:47:45;AUG4 15 30 C;7;2.15;BATS;2.10x2.15;1.00;--;34.87;
*;18:47:35;JAN 17 35 C;5;4.00;BEST;4.00x5.00;.64;18.82%;34.87;
*;18:47:28;JAN 17 25 P;2;4.80;NYSE;4.40x4.80;-.19;69.85%;34.87;
*;18:47:23;AUG4 15 30 C;13;2.15;NYSE;2.10x2.15;1.00;--;34.87;
*;18:47:23;AUG4 15 30 C;12;2.15;BATS;2.10x2.15;1.00;--;34.87;
*;18:47:23;AUG4 15 30 C;13;2.15;BATS;2.10x2.15;1.00;--;34.87;
*;18:47:23;AUG4 15 30 C;12;2.15;BATS;2.10x2.15;1.00;--;34.87;
*;18:47:19;SEP 15 33 C;4;1.40;BEST;1.40x1.45;1.00;--;34.87;
*;18:47:10;SEP 15 29 P;1;2.05;BEST;1.80x2.25;-.24;133.19%;34.87;
*;18:47:10;SEP 15 29 P;1;2.05;BEST;1.80x2.25;-.24;133.19%;34.87;
*;18:47:09;OCT 15 50 P;1,25;20.30;ISE;20.20x20.70;-.54;185.76%;34.87;
*;18:47:02;SEP 15 31 C;1;2.20;BATS;2.20x2.30;1.00;--;34.87;
*;18:46:53;OCT 15 35 P;1;6.50;BATS;6.10x6.50;-.40;124.59%;34.87;
*;18:46:53;OCT 15 35 P;3;6.50;BATS;6.10x6.50;-.40;124.59%;34.87;
*;18:46:33;JAN 16 30 P;1;5.00;NYSE;4.80x5.00;-.28;92.59%;34.87;
*;18:46:25;JAN 16 40 P;2;12.45;CBOE;12.00x12.80;-.43;110.12%;34.87;
*;18:46:17;AUG4 15 25 P;1;.35;NYSE;.30x.35;-.08;246.35%;34.87;
*;18:46:16;SEP 15 26 P;2;1.05;PHLX;.90x1.20;-.15;128.89%;34.87;Straddle
*;18:46:16;SEP 15 34 C;2;1.15;PHLX;1.00x1.15;.77;14.95%;34.87;Straddle
*;18:45:53;SEP 15 31 P;10;3.00;BEST;2.80x3.00;-.30;138.26%;34.87;
*;18:45:29;JAN 16 35 P;2;8.35;BEST;8.00x8.60;-.37;99.92%;34.87;
*;18:45:20;SEP4 15 43.5 P;10;13.60;CBOE;13.40x14.00;-.53;193.35%;34.87;
*;18:45:20;SEP4 15 43.5 P;10;13.60;PHLX;13.30x14.00;-.53;193.35%;34.87;
*;18:45:20;SEP4 15 43.5 P;10;13.60;NYSE;13.30x13.60;-.53;193.35%;34.87;
*;18:45:20;SEP4 15 43.5 P;10;13.60;ISE;13.30x13.60;-.53;193.35%;34.87;
*;18:45:20;SEP4 15 43.5 P;10;13.60;BATS;13.30x14.00;-.53;193.35%;34.87;
*;18:45:18;SEP 15 32 C;50;1.80;NYSE;1.80x1.90;1.00;--;34.87;
*;18:45:18;SEP 15 34 C;1;1.10;BOX;1.10x1.15;.80;13.09%;34.87;
*;18:45:18;SEP 15 38 C;4;.40;BOX;.40x.50;.21;37.76%;34.87;
*;18:45:18;OCT 15 29 C;32;3.50;PHLX;3.50x4.00;1.00;--;34.87;
*;18:45:18;OCT 15 31 C;11;2.50;PHLX;2.50x2.75;1.00;--;34.87;
*;18:45:14;SEP 15 45 P;13;14.90;BEST;14.90x15.00;-.54;223.39%;34.87;
*;18:45:14;SEP 15 45 P;20;14.90;CBOE;14.90x15.00;-.54;223.39%;34.87;
*;18:45:14;SEP 15 45 P;20;14.90;BATS;14.90x15.00;-.54;223.39%;34.87;
*;18:45:14;SEP 15 45 P;17;14.90;NYSE;14.90x14.90;-.54;223.39%;34.87;
*;18:45:14;SEP 15 45 P;20;14.90;PHLX;14.90x14.90;-.54;223.39%;34.87;
*;18:45:14;SEP 15 45 P;20;14.90;ISE;14.90x14.90;-.54;223.39%;34.87;
*;18:45:14;SEP 15 45 P;20;14.90;NYSE;14.80x14.90;-.54;223.39%;34.87;
*;18:44:18;SEP 15 45 P;18;14.90;CBOE;14.50x15.00;-.54;223.39%;34.87;
*;18:44:18;SEP 15 45 P;18;14.90;PHLX;14.50x14.90;-.54;223.39%;34.87;
*;18:44:18;SEP 15 45 P;18;14.90;NYSE;14.50x14.90;-.54;223.39%;34.87;
*;18:44:18;SEP 15 45 P;18;14.90;ISE;14.50x14.90;-.54;223.39%;34.87;
*;18:44:18;SEP 15 45 P;18;14.90;BATS;14.50x14.90;-.54;223.39%;34.87;
*;18:44:02;SEP 15 27 P;31;1.40;BEST;1.40x1.45;-.18;132.85%;34.87;
*;18:43:54;OCT 15 50 P;10;20.40;CBOE;20.20x20.60;-.54;187.76%;34.87;
*;18:43:54;OCT 15 50 P;10;20.40;PHLX;20.10x20.40;-.54;187.76%;34.87;
*;18:43:54;OCT 15 50 P;10;20.40;ISE;20.10x20.40;-.54;187.76%;34.87;
*;18:43:54;OCT 15 50 P;10;20.40;NYSE;20.10x20.40;-.54;187.76%;34.87;
*;18:43:54;OCT 15 50 P;10;20.40;BATS;20.10x20.40;-.54;187.76%;34.87;
*;18:43:49;DEC 15 40 C;15;.82;BEST;.70x.90;.25;29.68%;34.87;
*;18:43:49;DEC 15 40 C;15;.82;BEST;.70x.90;.25;29.68%;34.87;
*;18:43:37;SEP 15 45 C;1;.05;NYSE;.05x.30;.03;49.53%;34.87;
*;18:43:20;SEP4 15 43.5 P;10;13.60;CBOE;13.30x14.00;-.53;193.35%;34.87;
*;18:43:20;SEP4 15 43.5 P;10;13.60;NYSE;13.30x13.60;-.53;193.35%;34.87;
*;18:43:20;SEP4 15 43.5 P;10;13.60;PHLX;13.20x13.60;-.53;193.35%;34.87;
*;18:43:20;SEP4 15 43.5 P;10;13.60;ISE;13.20x13.60;-.53;193.35%;34.87;
*;18:43:20;SEP4 15 43.5 P;10;13.60;BATS;13.20x13.60;-.53;193.35%;34.87;
*;18:43:07;OCT 15 50 P;20;20.30;CBOE;20.10x20.30;-.54;185.76%;34.87;
*;18:43:07;OCT 15 50 P;20;20.30;NYSE;20.20x20.30;-.54;185.76%;34.87;
*;18:43:07;OCT 15 50 P;20;20.30;PHLX;20.10x20.30;-.54;185.76%;34.87;
*;18:43:07;OCT 15 50 P;20;20.30;ISE;20.10x20.30;-.54;185.76%;34.87;
*;18:43:07;OCT 15 50 P;20;20.30;BATS;20.10x20.30;-.54;185.76%;34.87;
*;18:43:05;AUG4 15 36.5 C;10;.30;CBOE;.20x.30;.24;59.23%;34.87;
*;18:43:05;AUG4 15 36.5 C;10;.30;BEST;.20x.30;.24;59.23%;34.87;
*;18:43:05;AUG4 15 36.5 C;10;.30;BEST;.20x.30;.24;59.23%;34.87;
*;18:43:05;AUG4 15 36.5 C;55;.30;BEST;.20x.30;.24;59.23%;34.87;
*;18:43:05;AUG4 15 36.5 C;5;.30;BATS;.20x.30;.24;59.23%;34.87;
*;18:43:05;AUG4 15 36.5 C;10;.30;AMEX;.20x.30;.24;59.23%;34.87;
*;18:43:00;SEP 15 31.5 C;5;2.00;NYSE;2.00x2.15;1.00;--;34.87;
*;18:43:00;SEP4 15 43.5 P;10;13.60;CBOE;13.50x13.70;-.53;193.35%;34.87;
*;18:43:00;SEP4 15 43.5 P;10;13.60;BATS;13.50x13.60;-.53;193.35%;34.87;
*;18:42:41;OCT 15 50 P;40;20.40;BATS;20.00x20.60;-.54;187.76%;34.87;
*;18:42:37;SEP 15 30 C;4;2.75;BEST;2.75x2.95;1.00;--;34.87;
*;18:41:57;AUG4 15 30 P;3;1.60;BATS;1.55x1.70;-.25;260.96%;34.87;
*;18:41:56;AUG4 15 35 C;10;.50;C2;.40x.50;.48;38.10%;34.87;
*;18:41:56;AUG4 15 35 C;20;.50;BEST;.40x.50;.48;38.10%;34.87;
*;18:41:56;SEP4 15 45 C;10;.30;NYSE;.30x.70;.10;62.93%;34.87;
*;18:41:55;AUG4 15 30 P;50;1.60;NYSE;1.60x1.70;-.25;260.96%;34.87;
*;18:41:55;AUG4 15 30 P;5;1.60;BATS;1.60x1.70;-.25;260.96%;34.87;
*;18:41:55;AUG4 15 30 P;4;1.60;BEST;1.60x1.60;-.25;260.96%;34.87;
*;18:41:55;AUG4 15 30 P;1;1.60;NYSE;1.60x1.60;-.25;260.96%;34.87;
*;18:41:55;AUG4 15 30 P;5;1.60;BATS;1.60x1.60;-.25;260.96%;34.87;
*;18:41:53;SEP4 15 43.5 P;10;13.60;ISE;13.50x13.60;-.53;193.35%;34.87;
*;18:41:53;SEP4 15 43.5 P;10;13.60;NYSE;13.50x13.60;-.53;193.35%;34.87;
*;18:41:53;SEP4 15 43.5 P;10;13.60;PHLX;13.50x13.60;-.53;193.35%;34.87;
*;18:41:43;AUG4 15 30 P;4;1.60;C2;1.50x1.60;-.25;260.96%;34.87;
*;18:41:43;AUG4 15 30 P;2;1.60;CBOE;1.50x1.60;-.25;260.96%;34.87;
*;18:41:43;AUG4 15 30 P;1;1.60;ISE;1.50x1.60;-.25;260.96%;34.87;
*;18:41:43;AUG4 15 30 P;1;1.60;BOX;1.50x1.60;-.25;260.96%;34.87;
*;18:41:43;AUG4 15 30 P;1;1.60;BEST;1.50x1.60;-.25;260.96%;34.87;
*;18:41:43;AUG4 15 30 P;1;1.60;AMEX;1.50x1.60;-.25;260.96%;34.87;
*;18:41:39;SEP4 15 43.5 P;10;13.50;CBOE;13.40x13.80;-.53;190.86%;34.87;
*;18:41:39;SEP4 15 43.5 P;10;13.50;PHLX;13.40x13.50;-.53;190.86%;34.87;
*;18:41:39;SEP4 15 43.5 P;10;13.50;ISE;13.40x13.50;-.53;190.86%;34.87;
*;18:41:39;SEP4 15 43.5 P;10;13.50;NYSE;13.40x13.50;-.53;190.86%;34.87;
*;18:41:39;SEP4 15 43.5 P;10;13.50;BATS;13.40x13.80;-.53;190.86%;34.87;
*;18:41:36;OCT 15 40 C;30;.51;CBOE;.40x.70;.20;37.39%;34.87;Spread
*;18:41:36;OCT 15 45 C;30;.26;CBOE;.10x.35;.10;46.87%;34.87;Spread
*;18:41:08;SEP4 15 43.5 P;10;13.40;CBOE;13.40x13.80;-.54;188.37%;34.87;
*;18:41:08;SEP4 15 43.5 P;10;13.40;PHLX;13.20x13.80;-.54;188.37%;34.87;
*;18:41:08;SEP4 15 43.5 P;10;13.40;ISE;13.20x13.40;-.54;188.37%;34.87;
*;18:41:08;SEP4 15 43.5 P;10;13.40;NYSE;13.20x13.40;-.54;188.37%;34.87;
*;18:41:08;SEP4 15 43.5 P;10;13.40;BATS;13.20x13.40;-.54;188.37%;34.87;
*;18:41:02;AUG4 15 30 P;50;1.55;CBOE;1.55x1.60;-.24;256.60%;34.87;
*;18:41:01;AUG4 15 30 P;10;1.55;C2;1.55x1.60;-.24;256.60%;34.87;
*;18:41:01;AUG4 15 30 P;50;1.55;CBOE;1.55x1.60;-.24;256.60%;34.87;
*;18:41:01;OCT 15 30 C;10;3.10;NYSE;3.00x3.10;1.00;--;34.87;
*;18:40:59;AUG4 15 33 P;9;3.60;CBOE;3.00x3.60;-.37;317.87%;34.87;Spread
*;18:40:59;AUG4 15 33 P;1;3.60;CBOE;3.00x3.80;-.37;317.87%;34.87;Spread
*;18:40:59;SEP 15 40 P;450;9.80;CBOE;9.70x10.20;-.51;182.03%;34.87;Spread
*;18:40:59;SEP 15 40 P;4,048;9.80;CBOE;9.70x10.20;-.51;182.03%;34.87;Spread
*;18:40:32;SEP 15 32 C;40;1.90;NYSE;1.90x1.95;1.00;--;34.87;
*;18:40:31;SEP 15 30 C;10;2.80;BOX;2.80x2.95;1.00;--;34.87;
*;18:40:31;SEP 15 30 C;9;2.80;BATS;2.80x2.95;1.00;--;34.87;
*;18:40:31;OCT 15 30 C;10;3.10;NYSE;3.10x3.30;1.00;--;34.87;
*;18:40:27;SEP 15 26 P;1;1.05;PHLX;.90x1.20;-.15;128.89%;34.87;
*;18:40:22;SEP4 15 43.5 P;12;13.40;PHLX;13.10x13.40;-.54;188.37%;34.87;
*;18:40:22;SEP4 15 43.5 P;12;13.40;CBOE;13.10x13.40;-.54;188.37%;34.87;
*;18:40:22;SEP4 15 43.5 P;12;13.40;ISE;13.10x13.40;-.54;188.37%;34.87;
*;18:40:22;SEP4 15 43.5 P;12;13.40;NYSE;13.10x13.40;-.54;188.37%;34.87;
*;18:40:22;SEP4 15 43.5 P;12;13.40;BATS;13.10x13.40;-.54;188.37%;34.87;
*;18:40:18;SEP 15 31 P;10;2.90;BEST;2.75x2.90;-.30;135.12%;34.87;
*;18:40:12;DEC 15 37 P;5;9.40;BEST;9.40x9.80;-.41;107.93%;34.87;
*;18:40:05;JAN 16 30 P;5;4.90;BEST;4.70x4.90;-.28;91.24%;34.87;
*;18:40:03;SEP 15 30 C;16;2.80;BATS;2.80x2.95;1.00;--;34.87;
*;18:40:03;SEP 15 30 C;30;2.80;NYSE;2.80x2.95;1.00;--;34.87;
